Kokkos::OpenMP::initialize WARNING: OMP_PROC_BIND environment variable not set
  In general, for best performance with OpenMP 4.0 or better set OMP_PROC_BIND=spread and OMP_PLACES=threads
  For best performance with OpenMP 3.1 set OMP_PROC_BIND=true
  For unit testing set OMP_PROC_BIND=false

MPI detected: For OpenMP binding to work as intended, MPI ranks must be bound to exclusive CPU sets.

Host Parallel Execution Space:
  KOKKOS_ENABLE_OPENMP: yes

OpenMP Runtime Configuration:
Kokkos::OpenMP thread_pool_topology[ 1 x 48 x 1 ]
Reading ParaDiS configuration
 Input file: 180chains_16.10e.data
 nodes: 5055, segments: 5930
 Burgers vector is conserved for all nodes
Step =      0: nodes = 5055, dt = 0.000000e+00, strain = 0.000000e+00, elapsed = 0.0 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.0.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.0.exadis
Run until reaching strain = 0.010000
Step =    719: nodes = 15292, dt = 6.000000e-10, strain = 5.085588e-04, elapsed = 4451.9 sec
Step =    720: nodes = 15318, dt = 7.200000e-10, strain = 5.092788e-04, elapsed = 4457.8 sec
Step =    721: nodes = 15337, dt = 8.640000e-10, strain = 5.101428e-04, elapsed = 4463.2 sec
Step =    722: nodes = 15353, dt = 1.000000e-09, strain = 5.111428e-04, elapsed = 4475.4 sec
Step =    723: nodes = 15328, dt = 5.000000e-10, strain = 5.116428e-04, elapsed = 4483.5 sec
Step =    724: nodes = 15332, dt = 5.000000e-10, strain = 5.121428e-04, elapsed = 4488.0 sec
Step =    725: nodes = 15330, dt = 6.000000e-10, strain = 5.127428e-04, elapsed = 4492.2 sec
Step =    726: nodes = 15364, dt = 7.200000e-10, strain = 5.134628e-04, elapsed = 4500.1 sec
Step =    727: nodes = 15379, dt = 8.640000e-10, strain = 5.143268e-04, elapsed = 4509.8 sec
Step =    728: nodes = 15391, dt = 1.000000e-09, strain = 5.153268e-04, elapsed = 4519.4 sec
Step =    729: nodes = 15404, dt = 1.000000e-09, strain = 5.163268e-04, elapsed = 4539.4 sec
Step =    730: nodes = 15418, dt = 1.000000e-09, strain = 5.173268e-04, elapsed = 4549.0 sec
Step =    731: nodes = 15441, dt = 1.000000e-09, strain = 5.183268e-04, elapsed = 4555.6 sec
Step =    732: nodes = 15455, dt = 1.000000e-09, strain = 5.193268e-04, elapsed = 4569.5 sec
Step =    733: nodes = 15439, dt = 5.000000e-10, strain = 5.198268e-04, elapsed = 4574.7 sec
Step =    734: nodes = 15453, dt = 5.000000e-10, strain = 5.203268e-04, elapsed = 4578.0 sec
Step =    735: nodes = 15456, dt = 6.000000e-10, strain = 5.209268e-04, elapsed = 4583.8 sec
Step =    736: nodes = 15460, dt = 7.200000e-10, strain = 5.216468e-04, elapsed = 4589.6 sec
Step =    737: nodes = 15478, dt = 8.640000e-10, strain = 5.225108e-04, elapsed = 4597.4 sec
Step =    738: nodes = 15473, dt = 5.000000e-10, strain = 5.230108e-04, elapsed = 4604.1 sec
Step =    739: nodes = 15478, dt = 5.000000e-10, strain = 5.235108e-04, elapsed = 4607.4 sec
Step =    740: nodes = 15504, dt = 6.000000e-10, strain = 5.241108e-04, elapsed = 4610.6 sec
Step =    741: nodes = 15533, dt = 7.200000e-10, strain = 5.248308e-04, elapsed = 4614.6 sec
Step =    742: nodes = 15534, dt = 8.640000e-10, strain = 5.256948e-04, elapsed = 4621.4 sec
Step =    743: nodes = 15540, dt = 1.000000e-09, strain = 5.266948e-04, elapsed = 4631.8 sec
Step =    744: nodes = 15570, dt = 1.000000e-09, strain = 5.276948e-04, elapsed = 4646.4 sec
Step =    745: nodes = 15586, dt = 1.000000e-09, strain = 5.286948e-04, elapsed = 4654.5 sec
Step =    746: nodes = 15589, dt = 1.000000e-09, strain = 5.296948e-04, elapsed = 4670.1 sec
Step =    747: nodes = 15596, dt = 1.000000e-09, strain = 5.306948e-04, elapsed = 4685.4 sec
Step =    748: nodes = 15608, dt = 1.000000e-09, strain = 5.316948e-04, elapsed = 4703.3 sec
Step =    749: nodes = 15632, dt = 1.000000e-09, strain = 5.326948e-04, elapsed = 4712.9 sec
Step =    750: nodes = 15629, dt = 1.000000e-09, strain = 5.336948e-04, elapsed = 4724.9 sec
Step =    751: nodes = 15629, dt = 1.000000e-09, strain = 5.346948e-04, elapsed = 4734.8 sec
Step =    752: nodes = 15649, dt = 1.000000e-09, strain = 5.356948e-04, elapsed = 4754.9 sec
Step =    753: nodes = 15672, dt = 1.000000e-09, strain = 5.366948e-04, elapsed = 4773.8 sec
Step =    754: nodes = 15673, dt = 1.000000e-09, strain = 5.376948e-04, elapsed = 4787.5 sec
Step =    755: nodes = 15670, dt = 1.000000e-09, strain = 5.386948e-04, elapsed = 4807.2 sec
Step =    756: nodes = 15676, dt = 1.000000e-09, strain = 5.396948e-04, elapsed = 4818.2 sec
Step =    757: nodes = 15678, dt = 1.000000e-09, strain = 5.406948e-04, elapsed = 4828.3 sec
Step =    758: nodes = 15714, dt = 1.000000e-09, strain = 5.416948e-04, elapsed = 4845.8 sec
Step =    759: nodes = 15709, dt = 1.000000e-09, strain = 5.426948e-04, elapsed = 4862.4 sec
Step =    760: nodes = 15726, dt = 1.000000e-09, strain = 5.436948e-04, elapsed = 4875.3 sec
Step =    761: nodes = 15742, dt = 1.000000e-09, strain = 5.446948e-04, elapsed = 4888.6 sec
Step =    762: nodes = 15733, dt = 1.000000e-09, strain = 5.456948e-04, elapsed = 4905.4 sec
Step =    763: nodes = 15727, dt = 5.000000e-10, strain = 5.461948e-04, elapsed = 4913.6 sec
Step =    764: nodes = 15710, dt = 5.000000e-10, strain = 5.466948e-04, elapsed = 4919.7 sec
Step =    765: nodes = 15710, dt = 6.000000e-10, strain = 5.472948e-04, elapsed = 4926.7 sec
Step =    766: nodes = 15715, dt = 7.200000e-10, strain = 5.480148e-04, elapsed = 4932.1 sec
Step =    767: nodes = 15747, dt = 8.640000e-10, strain = 5.488788e-04, elapsed = 4939.3 sec
Step =    768: nodes = 15749, dt = 5.000000e-10, strain = 5.493788e-04, elapsed = 4945.4 sec
Step =    769: nodes = 15727, dt = 5.000000e-10, strain = 5.498788e-04, elapsed = 4950.1 sec
Step =    770: nodes = 15722, dt = 6.000000e-10, strain = 5.504788e-04, elapsed = 4954.9 sec
Step =    771: nodes = 15780, dt = 7.200000e-10, strain = 5.511988e-04, elapsed = 4959.7 sec
Step =    772: nodes = 15804, dt = 8.640000e-10, strain = 5.520628e-04, elapsed = 4968.9 sec
Step =    773: nodes = 15830, dt = 1.000000e-09, strain = 5.530628e-04, elapsed = 4982.1 sec
Step =    774: nodes = 15850, dt = 1.000000e-09, strain = 5.540628e-04, elapsed = 4998.5 sec
Step =    775: nodes = 15877, dt = 1.000000e-09, strain = 5.550628e-04, elapsed = 5006.3 sec
Step =    776: nodes = 15866, dt = 1.000000e-09, strain = 5.560628e-04, elapsed = 5024.6 sec
Step =    777: nodes = 15866, dt = 1.000000e-09, strain = 5.570628e-04, elapsed = 5035.0 sec
Step =    778: nodes = 15856, dt = 5.000000e-10, strain = 5.575628e-04, elapsed = 5041.5 sec
Step =    779: nodes = 15848, dt = 5.000000e-10, strain = 5.580628e-04, elapsed = 5048.8 sec
Step =    780: nodes = 15850, dt = 6.000000e-10, strain = 5.586628e-04, elapsed = 5057.5 sec
Step =    781: nodes = 15861, dt = 7.200000e-10, strain = 5.593828e-04, elapsed = 5066.5 sec
Step =    782: nodes = 15879, dt = 8.640000e-10, strain = 5.602468e-04, elapsed = 5078.5 sec
Step =    783: nodes = 15897, dt = 1.000000e-09, strain = 5.612468e-04, elapsed = 5097.4 sec
Step =    784: nodes = 15927, dt = 1.000000e-09, strain = 5.622468e-04, elapsed = 5111.5 sec
Step =    785: nodes = 15921, dt = 5.000000e-10, strain = 5.627468e-04, elapsed = 5118.2 sec
Step =    786: nodes = 15902, dt = 5.000000e-10, strain = 5.632468e-04, elapsed = 5123.0 sec
Step =    787: nodes = 15891, dt = 6.000000e-10, strain = 5.638468e-04, elapsed = 5128.0 sec
Step =    788: nodes = 15907, dt = 7.200000e-10, strain = 5.645668e-04, elapsed = 5134.2 sec
Step =    789: nodes = 15924, dt = 8.640000e-10, strain = 5.654308e-04, elapsed = 5149.2 sec
Step =    790: nodes = 15914, dt = 5.000000e-10, strain = 5.659308e-04, elapsed = 5155.2 sec
Step =    791: nodes = 15926, dt = 5.000000e-10, strain = 5.664308e-04, elapsed = 5159.5 sec
Step =    792: nodes = 15929, dt = 6.000000e-10, strain = 5.670308e-04, elapsed = 5165.0 sec
Step =    793: nodes = 15942, dt = 7.200000e-10, strain = 5.677508e-04, elapsed = 5170.5 sec
Step =    794: nodes = 15995, dt = 8.640000e-10, strain = 5.686148e-04, elapsed = 5176.8 sec
Step =    795: nodes = 16034, dt = 1.000000e-09, strain = 5.696148e-04, elapsed = 5186.4 sec
Step =    796: nodes = 16029, dt = 1.000000e-09, strain = 5.706148e-04, elapsed = 5202.8 sec
Step =    797: nodes = 16021, dt = 5.000000e-10, strain = 5.711148e-04, elapsed = 5213.1 sec
Step =    798: nodes = 15990, dt = 5.000000e-10, strain = 5.716148e-04, elapsed = 5217.3 sec
Step =    799: nodes = 16019, dt = 6.000000e-10, strain = 5.722148e-04, elapsed = 5222.2 sec
Step =    800: nodes = 16044, dt = 7.200000e-10, strain = 5.729348e-04, elapsed = 5231.0 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.800.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.800.exadis
Step =    801: nodes = 16045, dt = 8.640000e-10, strain = 5.737988e-04, elapsed = 5239.2 sec
Step =    802: nodes = 16018, dt = 5.000000e-10, strain = 5.742988e-04, elapsed = 5243.4 sec
Step =    803: nodes = 16028, dt = 5.000000e-10, strain = 5.747988e-04, elapsed = 5246.5 sec
Step =    804: nodes = 16039, dt = 6.000000e-10, strain = 5.753988e-04, elapsed = 5251.6 sec
Step =    805: nodes = 16056, dt = 7.200000e-10, strain = 5.761188e-04, elapsed = 5262.4 sec
Step =    806: nodes = 16077, dt = 8.640000e-10, strain = 5.769828e-04, elapsed = 5271.0 sec
Step =    807: nodes = 16071, dt = 5.000000e-10, strain = 5.774828e-04, elapsed = 5275.1 sec
Step =    808: nodes = 16064, dt = 5.000000e-10, strain = 5.779828e-04, elapsed = 5279.6 sec
Step =    809: nodes = 16081, dt = 6.000000e-10, strain = 5.785828e-04, elapsed = 5284.6 sec
Step =    810: nodes = 16073, dt = 7.200000e-10, strain = 5.793028e-04, elapsed = 5293.3 sec
Step =    811: nodes = 16109, dt = 8.640000e-10, strain = 5.801668e-04, elapsed = 5303.8 sec
Step =    812: nodes = 16101, dt = 5.000000e-10, strain = 5.806668e-04, elapsed = 5310.3 sec
Step =    813: nodes = 16090, dt = 5.000000e-10, strain = 5.811668e-04, elapsed = 5315.7 sec
Step =    814: nodes = 16097, dt = 6.000000e-10, strain = 5.817668e-04, elapsed = 5321.4 sec
Step =    815: nodes = 16117, dt = 7.200000e-10, strain = 5.824868e-04, elapsed = 5328.1 sec
Step =    816: nodes = 16139, dt = 8.640000e-10, strain = 5.833508e-04, elapsed = 5333.9 sec
Step =    817: nodes = 16151, dt = 5.000000e-10, strain = 5.838508e-04, elapsed = 5339.1 sec
Step =    818: nodes = 16135, dt = 5.000000e-10, strain = 5.843508e-04, elapsed = 5347.9 sec
Step =    819: nodes = 16146, dt = 6.000000e-10, strain = 5.849508e-04, elapsed = 5352.7 sec
Step =    820: nodes = 16176, dt = 7.200000e-10, strain = 5.856708e-04, elapsed = 5359.2 sec
Step =    821: nodes = 16175, dt = 8.640000e-10, strain = 5.865348e-04, elapsed = 5371.8 sec
Step =    822: nodes = 16166, dt = 5.000000e-10, strain = 5.870348e-04, elapsed = 5377.7 sec
Step =    823: nodes = 16169, dt = 5.000000e-10, strain = 5.875348e-04, elapsed = 5382.4 sec
Step =    824: nodes = 16178, dt = 6.000000e-10, strain = 5.881348e-04, elapsed = 5388.3 sec
Step =    825: nodes = 16196, dt = 7.200000e-10, strain = 5.888548e-04, elapsed = 5393.6 sec
Step =    826: nodes = 16208, dt = 8.640000e-10, strain = 5.897188e-04, elapsed = 5402.2 sec
Step =    827: nodes = 16205, dt = 5.000000e-10, strain = 5.902188e-04, elapsed = 5407.1 sec
Step =    828: nodes = 16212, dt = 5.000000e-10, strain = 5.907188e-04, elapsed = 5411.3 sec
Step =    829: nodes = 16222, dt = 6.000000e-10, strain = 5.913188e-04, elapsed = 5416.9 sec
Step =    830: nodes = 16221, dt = 7.200000e-10, strain = 5.920388e-04, elapsed = 5423.4 sec
Step =    831: nodes = 16236, dt = 8.640000e-10, strain = 5.929028e-04, elapsed = 5432.2 sec
Step =    832: nodes = 16219, dt = 5.000000e-10, strain = 5.934028e-04, elapsed = 5436.7 sec
Step =    833: nodes = 16217, dt = 5.000000e-10, strain = 5.939028e-04, elapsed = 5440.5 sec
Step =    834: nodes = 16227, dt = 6.000000e-10, strain = 5.945028e-04, elapsed = 5446.2 sec
Step =    835: nodes = 16242, dt = 7.200000e-10, strain = 5.952228e-04, elapsed = 5451.6 sec
Step =    836: nodes = 16267, dt = 8.640000e-10, strain = 5.960868e-04, elapsed = 5460.2 sec
Step =    837: nodes = 16258, dt = 5.000000e-10, strain = 5.965868e-04, elapsed = 5465.4 sec
Step =    838: nodes = 16241, dt = 5.000000e-10, strain = 5.970868e-04, elapsed = 5469.4 sec
Step =    839: nodes = 16242, dt = 6.000000e-10, strain = 5.976868e-04, elapsed = 5475.3 sec
Step =    840: nodes = 16255, dt = 7.200000e-10, strain = 5.984068e-04, elapsed = 5482.0 sec
Step =    841: nodes = 16260, dt = 8.640000e-10, strain = 5.992708e-04, elapsed = 5489.5 sec
Step =    842: nodes = 16308, dt = 1.000000e-09, strain = 6.002708e-04, elapsed = 5501.2 sec
Step =    843: nodes = 16336, dt = 1.000000e-09, strain = 6.012708e-04, elapsed = 5518.1 sec
Step =    844: nodes = 16354, dt = 1.000000e-09, strain = 6.022708e-04, elapsed = 5530.8 sec
Step =    845: nodes = 16366, dt = 1.000000e-09, strain = 6.032708e-04, elapsed = 5547.7 sec
Step =    846: nodes = 16363, dt = 5.000000e-10, strain = 6.037708e-04, elapsed = 5555.2 sec
Step =    847: nodes = 16367, dt = 5.000000e-10, strain = 6.042708e-04, elapsed = 5561.0 sec
Step =    848: nodes = 16366, dt = 6.000000e-10, strain = 6.048708e-04, elapsed = 5570.1 sec
Step =    849: nodes = 16390, dt = 7.200000e-10, strain = 6.055908e-04, elapsed = 5580.5 sec
Step =    850: nodes = 16391, dt = 8.640000e-10, strain = 6.064548e-04, elapsed = 5588.8 sec
Step =    851: nodes = 16402, dt = 1.000000e-09, strain = 6.074548e-04, elapsed = 5602.6 sec
Step =    852: nodes = 16398, dt = 1.000000e-09, strain = 6.084548e-04, elapsed = 5615.4 sec
Step =    853: nodes = 16403, dt = 5.000000e-10, strain = 6.089548e-04, elapsed = 5626.5 sec
Step =    854: nodes = 16402, dt = 5.000000e-10, strain = 6.094548e-04, elapsed = 5630.8 sec
Step =    855: nodes = 16412, dt = 6.000000e-10, strain = 6.100548e-04, elapsed = 5634.5 sec
Step =    856: nodes = 16433, dt = 7.200000e-10, strain = 6.107748e-04, elapsed = 5642.2 sec
Step =    857: nodes = 16442, dt = 8.640000e-10, strain = 6.116388e-04, elapsed = 5651.9 sec
Step =    858: nodes = 16451, dt = 5.000000e-10, strain = 6.121388e-04, elapsed = 5659.8 sec
Step =    859: nodes = 16446, dt = 5.000000e-10, strain = 6.126388e-04, elapsed = 5665.7 sec
Step =    860: nodes = 16455, dt = 6.000000e-10, strain = 6.132388e-04, elapsed = 5672.4 sec
Step =    861: nodes = 16463, dt = 7.200000e-10, strain = 6.139588e-04, elapsed = 5682.0 sec
Step =    862: nodes = 16475, dt = 8.640000e-10, strain = 6.148228e-04, elapsed = 5696.8 sec
Step =    863: nodes = 16428, dt = 5.000000e-10, strain = 6.153228e-04, elapsed = 5710.1 sec
Step =    864: nodes = 16435, dt = 5.000000e-10, strain = 6.158228e-04, elapsed = 5717.3 sec
Step =    865: nodes = 16423, dt = 6.000000e-10, strain = 6.164228e-04, elapsed = 5724.0 sec
Step =    866: nodes = 16439, dt = 7.200000e-10, strain = 6.171428e-04, elapsed = 5735.1 sec
Step =    867: nodes = 16477, dt = 8.640000e-10, strain = 6.180068e-04, elapsed = 5749.1 sec
Step =    868: nodes = 16456, dt = 5.000000e-10, strain = 6.185068e-04, elapsed = 5756.9 sec
Step =    869: nodes = 16455, dt = 5.000000e-10, strain = 6.190068e-04, elapsed = 5762.5 sec
Step =    870: nodes = 16479, dt = 6.000000e-10, strain = 6.196068e-04, elapsed = 5768.7 sec
Step =    871: nodes = 16488, dt = 7.200000e-10, strain = 6.203268e-04, elapsed = 5778.2 sec
Step =    872: nodes = 16481, dt = 8.640000e-10, strain = 6.211908e-04, elapsed = 5789.5 sec
Step =    873: nodes = 16485, dt = 1.000000e-09, strain = 6.221908e-04, elapsed = 5803.4 sec
Step =    874: nodes = 16528, dt = 1.000000e-09, strain = 6.231908e-04, elapsed = 5815.4 sec
Step =    875: nodes = 16545, dt = 1.000000e-09, strain = 6.241908e-04, elapsed = 5825.7 sec
Step =    876: nodes = 16550, dt = 1.000000e-09, strain = 6.251908e-04, elapsed = 5839.0 sec
Step =    877: nodes = 16596, dt = 1.000000e-09, strain = 6.261908e-04, elapsed = 5849.4 sec
Step =    878: nodes = 16610, dt = 1.000000e-09, strain = 6.271908e-04, elapsed = 5875.7 sec
Step =    879: nodes = 16609, dt = 1.000000e-09, strain = 6.281908e-04, elapsed = 5891.6 sec
Step =    880: nodes = 16600, dt = 1.000000e-09, strain = 6.291908e-04, elapsed = 5908.7 sec
Step =    881: nodes = 16607, dt = 1.000000e-09, strain = 6.301908e-04, elapsed = 5928.0 sec
Step =    882: nodes = 16638, dt = 1.000000e-09, strain = 6.311908e-04, elapsed = 5940.5 sec
Step =    883: nodes = 16631, dt = 1.000000e-09, strain = 6.321908e-04, elapsed = 5955.5 sec
Step =    884: nodes = 16633, dt = 1.000000e-09, strain = 6.331908e-04, elapsed = 5977.2 sec
Step =    885: nodes = 16654, dt = 1.000000e-09, strain = 6.341908e-04, elapsed = 6002.3 sec
Step =    886: nodes = 16641, dt = 1.000000e-09, strain = 6.351908e-04, elapsed = 6018.9 sec
Step =    887: nodes = 16649, dt = 1.000000e-09, strain = 6.361908e-04, elapsed = 6034.5 sec
Step =    888: nodes = 16631, dt = 5.000000e-10, strain = 6.366908e-04, elapsed = 6048.2 sec
Step =    889: nodes = 16626, dt = 5.000000e-10, strain = 6.371908e-04, elapsed = 6055.8 sec
Step =    890: nodes = 16635, dt = 6.000000e-10, strain = 6.377908e-04, elapsed = 6064.3 sec
Step =    891: nodes = 16635, dt = 7.200000e-10, strain = 6.385108e-04, elapsed = 6083.3 sec
Step =    892: nodes = 16644, dt = 8.640000e-10, strain = 6.393748e-04, elapsed = 6098.0 sec
Step =    893: nodes = 16669, dt = 1.000000e-09, strain = 6.403748e-04, elapsed = 6121.4 sec
Step =    894: nodes = 16727, dt = 1.000000e-09, strain = 6.413748e-04, elapsed = 6135.7 sec
Step =    895: nodes = 16713, dt = 1.000000e-09, strain = 6.423748e-04, elapsed = 6149.9 sec
Step =    896: nodes = 16718, dt = 1.000000e-09, strain = 6.433748e-04, elapsed = 6170.2 sec
Step =    897: nodes = 16754, dt = 1.000000e-09, strain = 6.443748e-04, elapsed = 6181.4 sec
Step =    898: nodes = 16730, dt = 5.000000e-10, strain = 6.448748e-04, elapsed = 6189.7 sec
Step =    899: nodes = 16724, dt = 5.000000e-10, strain = 6.453748e-04, elapsed = 6197.2 sec
Step =    900: nodes = 16721, dt = 6.000000e-10, strain = 6.459748e-04, elapsed = 6201.3 sec
Writing configuration in legacy data format
 Output file: output_fcc_Cu_15um_1e3/config.900.data
Writing restart file
 Restart file: output_fcc_Cu_15um_1e3/restart.900.exadis
Step =    901: nodes = 16733, dt = 7.200000e-10, strain = 6.466948e-04, elapsed = 6208.2 sec
Step =    902: nodes = 16754, dt = 8.640000e-10, strain = 6.475588e-04, elapsed = 6217.9 sec
Step =    903: nodes = 16760, dt = 1.000000e-09, strain = 6.485588e-04, elapsed = 6238.4 sec
Step =    904: nodes = 16771, dt = 1.000000e-09, strain = 6.495588e-04, elapsed = 6258.6 sec
Step =    905: nodes = 16788, dt = 1.000000e-09, strain = 6.505588e-04, elapsed = 6268.9 sec
Step =    906: nodes = 16807, dt = 1.000000e-09, strain = 6.515588e-04, elapsed = 6282.2 sec
Step =    907: nodes = 16813, dt = 1.000000e-09, strain = 6.525588e-04, elapsed = 6294.7 sec
Step =    908: nodes = 16840, dt = 1.000000e-09, strain = 6.535588e-04, elapsed = 6308.0 sec
Step =    909: nodes = 16813, dt = 1.000000e-09, strain = 6.545588e-04, elapsed = 6319.2 sec
Step =    910: nodes = 16809, dt = 5.000000e-10, strain = 6.550588e-04, elapsed = 6324.4 sec
Step =    911: nodes = 16797, dt = 5.000000e-10, strain = 6.555588e-04, elapsed = 6331.9 sec
Step =    912: nodes = 16791, dt = 6.000000e-10, strain = 6.561588e-04, elapsed = 6337.6 sec
Step =    913: nodes = 16788, dt = 7.200000e-10, strain = 6.568788e-04, elapsed = 6346.2 sec
Step =    914: nodes = 16806, dt = 8.640000e-10, strain = 6.577428e-04, elapsed = 6357.5 sec
Step =    915: nodes = 16809, dt = 1.000000e-09, strain = 6.587428e-04, elapsed = 6377.7 sec
Step =    916: nodes = 16845, dt = 1.000000e-09, strain = 6.597428e-04, elapsed = 6391.2 sec
Step =    917: nodes = 16842, dt = 1.000000e-09, strain = 6.607428e-04, elapsed = 6404.7 sec
Step =    918: nodes = 16875, dt = 1.000000e-09, strain = 6.617428e-04, elapsed = 6419.6 sec
Step =    919: nodes = 16894, dt = 1.000000e-09, strain = 6.627428e-04, elapsed = 6431.0 sec
Step =    920: nodes = 16926, dt = 1.000000e-09, strain = 6.637428e-04, elapsed = 6445.5 sec
Step =    921: nodes = 16903, dt = 5.000000e-10, strain = 6.642428e-04, elapsed = 6451.0 sec
Step =    922: nodes = 16882, dt = 5.000000e-10, strain = 6.647428e-04, elapsed = 6455.9 sec
Step =    923: nodes = 16886, dt = 6.000000e-10, strain = 6.653428e-04, elapsed = 6461.8 sec
Step =    924: nodes = 16874, dt = 7.200000e-10, strain = 6.660628e-04, elapsed = 6470.1 sec
Step =    925: nodes = 16899, dt = 8.640000e-10, strain = 6.669268e-04, elapsed = 6481.0 sec
Step =    926: nodes = 16889, dt = 5.000000e-10, strain = 6.674268e-04, elapsed = 6487.5 sec
Step =    927: nodes = 16880, dt = 5.000000e-10, strain = 6.679268e-04, elapsed = 6494.8 sec
Step =    928: nodes = 16874, dt = 6.000000e-10, strain = 6.685268e-04, elapsed = 6502.1 sec
Step =    929: nodes = 16873, dt = 7.200000e-10, strain = 6.692468e-04, elapsed = 6513.5 sec
Step =    930: nodes = 16895, dt = 8.640000e-10, strain = 6.701108e-04, elapsed = 6522.8 sec
Step =    931: nodes = 16893, dt = 5.000000e-10, strain = 6.706108e-04, elapsed = 6530.8 sec
Step =    932: nodes = 16879, dt = 5.000000e-10, strain = 6.711108e-04, elapsed = 6537.0 sec
Step =    933: nodes = 16877, dt = 6.000000e-10, strain = 6.717108e-04, elapsed = 6548.0 sec
Step =    934: nodes = 16908, dt = 7.200000e-10, strain = 6.724308e-04, elapsed = 6559.2 sec
Step =    935: nodes = 16916, dt = 8.640000e-10, strain = 6.732948e-04, elapsed = 6569.5 sec
Step =    936: nodes = 16932, dt = 1.000000e-09, strain = 6.742948e-04, elapsed = 6578.2 sec
Step =    937: nodes = 16944, dt = 5.000000e-10, strain = 6.747948e-04, elapsed = 6587.3 sec
Step =    938: nodes = 16943, dt = 5.000000e-10, strain = 6.752948e-04, elapsed = 6593.0 sec
Step =    939: nodes = 16936, dt = 6.000000e-10, strain = 6.758948e-04, elapsed = 6600.9 sec
Step =    940: nodes = 16919, dt = 7.200000e-10, strain = 6.766148e-04, elapsed = 6613.7 sec
Step =    941: nodes = 16941, dt = 8.640000e-10, strain = 6.774788e-04, elapsed = 6632.6 sec
Step =    942: nodes = 16928, dt = 5.000000e-10, strain = 6.779788e-04, elapsed = 6639.2 sec
Step =    943: nodes = 16922, dt = 5.000000e-10, strain = 6.784788e-04, elapsed = 6644.7 sec
Step =    944: nodes = 16939, dt = 6.000000e-10, strain = 6.790788e-04, elapsed = 6650.3 sec
Step =    945: nodes = 16940, dt = 7.200000e-10, strain = 6.797988e-04, elapsed = 6656.5 sec
Step =    946: nodes = 16975, dt = 8.640000e-10, strain = 6.806628e-04, elapsed = 6667.1 sec
Step =    947: nodes = 16962, dt = 5.000000e-10, strain = 6.811628e-04, elapsed = 6674.3 sec
Step =    948: nodes = 16961, dt = 5.000000e-10, strain = 6.816628e-04, elapsed = 6684.3 sec
Step =    949: nodes = 16943, dt = 6.000000e-10, strain = 6.822628e-04, elapsed = 6692.6 sec
Step =    950: nodes = 16948, dt = 7.200000e-10, strain = 6.829828e-04, elapsed = 6700.2 sec
Step =    951: nodes = 16951, dt = 4.320000e-10, strain = 6.834148e-04, elapsed = 6707.8 sec
Step =    952: nodes = 16955, dt = 4.320000e-10, strain = 6.838468e-04, elapsed = 6713.0 sec
Step =    953: nodes = 16934, dt = 5.184000e-10, strain = 6.843652e-04, elapsed = 6719.4 sec
Step =    954: nodes = 16921, dt = 6.220800e-10, strain = 6.849872e-04, elapsed = 6726.0 sec
Step =    955: nodes = 16950, dt = 7.464960e-10, strain = 6.857337e-04, elapsed = 6732.8 sec
Step =    956: nodes = 16995, dt = 8.957952e-10, strain = 6.866295e-04, elapsed = 6741.7 sec
Step =    957: nodes = 17022, dt = 1.000000e-09, strain = 6.876295e-04, elapsed = 6755.5 sec
Step =    958: nodes = 17014, dt = 5.000000e-10, strain = 6.881295e-04, elapsed = 6762.4 sec
Step =    959: nodes = 17005, dt = 5.000000e-10, strain = 6.886295e-04, elapsed = 6767.4 sec
Step =    960: nodes = 17004, dt = 6.000000e-10, strain = 6.892295e-04, elapsed = 6773.6 sec
Step =    961: nodes = 16994, dt = 7.200000e-10, strain = 6.899495e-04, elapsed = 6780.4 sec
Step =    962: nodes = 17020, dt = 8.640000e-10, strain = 6.908135e-04, elapsed = 6796.1 sec
Step =    963: nodes = 17016, dt = 5.000000e-10, strain = 6.913135e-04, elapsed = 6802.6 sec
Step =    964: nodes = 17006, dt = 5.000000e-10, strain = 6.918135e-04, elapsed = 6808.9 sec
Step =    965: nodes = 17024, dt = 6.000000e-10, strain = 6.924135e-04, elapsed = 6815.0 sec
Step =    966: nodes = 17042, dt = 7.200000e-10, strain = 6.931335e-04, elapsed = 6824.2 sec
Step =    967: nodes = 17055, dt = 8.640000e-10, strain = 6.939975e-04, elapsed = 6833.7 sec
Step =    968: nodes = 17086, dt = 1.000000e-09, strain = 6.949975e-04, elapsed = 6847.2 sec
Step =    969: nodes = 17073, dt = 5.000000e-10, strain = 6.954975e-04, elapsed = 6853.5 sec
Step =    970: nodes = 17077, dt = 5.000000e-10, strain = 6.959975e-04, elapsed = 6864.7 sec
Step =    971: nodes = 17064, dt = 6.000000e-10, strain = 6.965975e-04, elapsed = 6873.0 sec
Step =    972: nodes = 17089, dt = 7.200000e-10, strain = 6.973175e-04, elapsed = 6881.1 sec
Step =    973: nodes = 17090, dt = 8.640000e-10, strain = 6.981815e-04, elapsed = 6894.6 sec
Step =    974: nodes = 17076, dt = 5.000000e-10, strain = 6.986815e-04, elapsed = 6901.3 sec
Step =    975: nodes = 17059, dt = 5.000000e-10, strain = 6.991815e-04, elapsed = 6910.7 sec
